"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url
113080,"Краснопольский проспект, 9",Челябинск,1171,96,Универсальное помещение,https://chelyabinsk.n1.ru/view/114718307/?open_card_kn
200000,"улица Комарова, 125а",Челябинск,519,385,Универсальное помещение,https://chelyabinsk.n1.ru/view/114717194/?open_card_kn
275590,"улица Энтузиастов, 26",Челябинск,700,393,Универсальное помещение,https://chelyabinsk.n1.ru/view/115068505/?open_card_kn
78000,"улица Ломоносова, 16а",Челябинск,1500,52,Универсальное помещение,https://chelyabinsk.n1.ru/view/115063951/?open_card_kn
590800,"улица Коралловая, 1",Челябинск,700,844,Универсальное помещение,https://chelyabinsk.n1.ru/view/113647704/?open_card_kn
287000,"улица Коралловая, 1",Челябинск,1000,287,Универсальное помещение,https://chelyabinsk.n1.ru/view/113647703/?open_card_kn
277650,"улица Молодогвардейцев, 64б",Челябинск,450,617,Универсальное помещение,https://chelyabinsk.n1.ru/view/115410981/?open_card_kn
45000,"Победы проспект, 113",Челябинск,1071,42,Универсальное помещение,https://chelyabinsk.n1.ru/view/115764680/?open_card_kn
11000,"улица Свободы, 913б",Челябинск,550,20,Универсальное помещение,https://chelyabinsk.n1.ru/view/111412520/?open_card_kn
167500,"Победы проспект, 382",Челябинск,500,335,Универсальное помещение,https://chelyabinsk.n1.ru/view/115406327/?open_card_kn
150780,"улица Василевского, 2",Челябинск,600,251,Универсальное помещение,https://chelyabinsk.n1.ru/view/115051935/?open_card_kn
28000,"улица Плеханова, 19",Челябинск,933,30,Универсальное помещение,https://chelyabinsk.n1.ru/view/77020784/?open_card_kn
130000,"улица Энтузиастов, 5",Челябинск,2166,60,Универсальное помещение,https://chelyabinsk.n1.ru/view/115405307/?open_card_kn
12000,"улица Курчатова, 34",Челябинск,1333,9,Универсальное помещение,https://chelyabinsk.n1.ru/view/115755211/?open_card_kn
20000,"улица Липецкая, 15",Челябинск,689,29,Универсальное помещение,https://chelyabinsk.n1.ru/view/76598812/?open_card_kn
40000,"улица Новосельская, 31а",Челябинск,800,50,Универсальное помещение,https://chelyabinsk.n1.ru/view/109641078/?open_card_kn
7500,"улица Автодорожная, 10",Челябинск,250,30,Универсальное помещение,https://chelyabinsk.n1.ru/view/115751646/?open_card_kn
262700,"улица Героя России Родионова Е.Н., 10",Челябинск,1850,142,Универсальное помещение,https://chelyabinsk.n1.ru/view/115751645/?open_card_kn
33000,"улица Кирова, 110",Челябинск,1031,32,Универсальное помещение,https://chelyabinsk.n1.ru/view/115750237/?open_card_kn
576799,"улица 250-летия Челябинска, 38",Челябинск,950,606,Универсальное помещение,https://chelyabinsk.n1.ru/view/115747833/?open_card_kn
1575,"улица Труда, 191",Челябинск,254,6,Универсальное помещение,https://chelyabinsk.n1.ru/view/115747831/?open_card_kn
613011,"улица 250-летия Челябинска, 38",Челябинск,1233,496,Универсальное помещение,https://chelyabinsk.n1.ru/view/115747832/?open_card_kn
53000,"улица Гагарина, 2",Челябинск,1060,50,Универсальное помещение,https://chelyabinsk.n1.ru/view/115388940/?open_card_kn
99000,"Ленина проспект, 18",Челябинск,1295,76,Универсальное помещение,https://chelyabinsk.n1.ru/view/113235893/?open_card_kn
60000,"улица Пети Калмыкова, 7в",Челябинск,400,150,Универсальное помещение,https://chelyabinsk.n1.ru/view/115382082/?open_card_kn
290000,"улица Каслинская, 101а",Челябинск,557,520,Универсальное помещение,https://chelyabinsk.n1.ru/view/111369336/?open_card_kn
99000,"улица Героя России Родионова Е.Н., 11",Челябинск,2200,45,Универсальное помещение,https://chelyabinsk.n1.ru/view/112827014/?open_card_kn
52400,"улица Петра Сумина, 24",Челябинск,935,56,Универсальное помещение,https://chelyabinsk.n1.ru/view/115380824/?open_card_kn
100000,"улица Пушкина, 65",Челябинск,909,110,Универсальное помещение,https://chelyabinsk.n1.ru/view/112154540/?open_card_kn
200000,"улица 4-й Пятилетки, 59",Челябинск,153,1300,Универсальное помещение,https://chelyabinsk.n1.ru/view/115379522/?open_card_kn
37875,"улица Блюхера, 53",Челябинск,505,75,Универсальное помещение,https://chelyabinsk.n1.ru/view/112824722/?open_card_kn
67500,"улица Имени капитана Ефимова, 4",Челябинск,1500,45,Универсальное помещение,https://chelyabinsk.n1.ru/view/111765063/?open_card_kn
92500,"улица Свердловская, 25",Челябинск,500,185,Универсальное помещение,https://chelyabinsk.n1.ru/view/112429265/?open_card_kn
336000,"улица Университетская Набережная, 155",Челябинск,800,420,Универсальное помещение,https://chelyabinsk.n1.ru/view/109195211/?open_card_kn
102000,"улица Архитектора Александрова, 2",Челябинск,850,120,Универсальное помещение,https://chelyabinsk.n1.ru/view/109195117/?open_card_kn
110000,"Металлургов шоссе, 84",Челябинск,802,137,Универсальное помещение,https://chelyabinsk.n1.ru/view/115368213/?open_card_kn
225000,"улица Энгельса, 61",Челябинск,1500,150,Универсальное помещение,https://chelyabinsk.n1.ru/view/115367716/?open_card_kn
80000,"улица Героев Танкограда, 83п",Челябинск,800,100,Универсальное помещение,https://chelyabinsk.n1.ru/view/115367718/?open_card_kn
130000,"Ленина проспект, 77",Челябинск,2199,59,Универсальное помещение,https://chelyabinsk.n1.ru/view/115367715/?open_card_kn
65000,"Победы проспект, 289",Челябинск,1247,52,Универсальное помещение,https://chelyabinsk.n1.ru/view/114312708/?open_card_kn
110000,"улица Университетская Набережная, 103",Челябинск,1157,95,Универсальное помещение,https://chelyabinsk.n1.ru/view/112811869/?open_card_kn
48000,"улица Комарова, 39",Челябинск,533,90,Универсальное помещение,https://chelyabinsk.n1.ru/view/115727565/?open_card_kn
159989,"улица Курчатова, 19а",Челябинск,471,339,Универсальное помещение,https://chelyabinsk.n1.ru/view/110488317/?open_card_kn
265000,"улица 250-летия Челябинска, 27",Челябинск,2500,106,Универсальное помещение,https://chelyabinsk.n1.ru/view/115727479/?open_card_kn
123000,"Краснопольский проспект, 5",Челябинск,1000,123,Универсальное помещение,https://chelyabinsk.n1.ru/view/115727353/?open_card_kn
510000,"улица Кирова, 110",Челябинск,1700,300,Универсальное помещение,https://chelyabinsk.n1.ru/view/115363345/?open_card_kn
1695000,"улица Кирова, 110",Челябинск,1498,1131,Универсальное помещение,https://chelyabinsk.n1.ru/view/115363344/?open_card_kn
133340,"Копейское шоссе, 88",Челябинск,67,2000,Универсальное помещение,https://chelyabinsk.n1.ru/view/115726214/?open_card_kn
9999,"Металлургов шоссе, 72",Челябинск,666,15,Универсальное помещение,https://chelyabinsk.n1.ru/view/109189875/?open_card_kn
288000,"улица Агалакова, 58",Челябинск,1200,240,Универсальное помещение,https://chelyabinsk.n1.ru/view/113617088/?open_card_kn
320000,"улица Чичерина, 13",Челябинск,800,400,Универсальное помещение,https://chelyabinsk.n1.ru/view/115724308/?open_card_kn
900,"улица Веселая (Новосинеглазово), 1",Челябинск,60,15,Универсальное помещение,https://chelyabinsk.n1.ru/view/114675051/?open_card_kn
30000,"улица Приморская, 23",Челябинск,500,60,Универсальное помещение,https://chelyabinsk.n1.ru/view/113605316/?open_card_kn
250000,"улица Бажова, 91а",Челябинск,1000,250,Универсальное помещение,https://chelyabinsk.n1.ru/view/115716319/?open_card_kn
12000,"улица Механическая, 101",Челябинск,545,22,Универсальное помещение,https://chelyabinsk.n1.ru/view/111742805/?open_card_kn
60000,"улица Воровского, 13а",Челябинск,857,70,Универсальное помещение,https://chelyabinsk.n1.ru/view/115713130/?open_card_kn
18000,"улица Обухова, 15",Челябинск,720,25,Универсальное помещение,https://chelyabinsk.n1.ru/view/110912953/?open_card_kn
50000,"улица Сталеваров, 72",Челябинск,806,62,Универсальное помещение,https://chelyabinsk.n1.ru/view/115020299/?open_card_kn
100000,"улица Тимирязева, 24",Челябинск,339,294,Универсальное помещение,https://chelyabinsk.n1.ru/view/113202702/?open_card_kn
100000,"улица 40-летия Победы, 31б",Челябинск,406,246,Универсальное помещение,https://chelyabinsk.n1.ru/view/113597889/?open_card_kn
120000,"улица Сурикова, 3",Челябинск,150,800,Универсальное помещение,https://chelyabinsk.n1.ru/view/112400468/?open_card_kn
105000,"Коммунистический проспект, 32",Челябинск,500,210,Универсальное помещение,https://chelyabinsk.n1.ru/view/114640871/?open_card_kn
132000,"МОПРа площадь, 10",Челябинск,800,165,Универсальное помещение,https://chelyabinsk.n1.ru/view/114640783/?open_card_kn
30000,"улица Базовая 2-я, 37",Челябинск,230,130,Универсальное помещение,https://chelyabinsk.n1.ru/view/115699956/?open_card_kn
350000,"Копейское шоссе, 9п",Челябинск,350,1000,Универсальное помещение,https://chelyabinsk.n1.ru/view/114638000/?open_card_kn
22000,"улица Академика Королева, 15",Челябинск,1466,15,Универсальное помещение,https://chelyabinsk.n1.ru/view/113184732/?open_card_kn
45000,"Ленина проспект, 36б",Челябинск,725,62,Универсальное помещение,https://chelyabinsk.n1.ru/view/115697140/?open_card_kn
200000,"улица Дзержинского, 93",Челябинск,2000,100,Универсальное помещение,https://chelyabinsk.n1.ru/view/113926067/?open_card_kn
54600,"улица Чичерина, 25б",Челябинск,650,84,Универсальное помещение,https://chelyabinsk.n1.ru/view/115697031/?open_card_kn
172060,"улица Валдайская, 13а",Челябинск,85,2000,Универсальное помещение,https://chelyabinsk.n1.ru/view/113925871/?open_card_kn
30000,"улица Куйбышева, 49",Челябинск,909,33,Универсальное помещение,https://chelyabinsk.n1.ru/view/115351988/?open_card_kn
375000,"Школьный переулок, 4",Челябинск,1000,375,Универсальное помещение,https://chelyabinsk.n1.ru/view/114635684/?open_card_kn
22000,"Металлургов шоссе, 72",Челябинск,488,45,Универсальное помещение,https://chelyabinsk.n1.ru/view/109122023/?open_card_kn
244400,"Победы проспект, 172",Челябинск,1300,188,Универсальное помещение,https://chelyabinsk.n1.ru/view/114285586/?open_card_kn
270680,"улица Энтузиастов, 11в",Челябинск,670,404,Универсальное помещение,https://chelyabinsk.n1.ru/view/114285585/?open_card_kn
770000,"улица Труда, 78",Челябинск,1677,459,Универсальное помещение,https://chelyabinsk.n1.ru/view/113915110/?open_card_kn
50000,"проспект Ленина, 19",Челябинск,500,100,Универсальное помещение,https://chelyabinsk.n1.ru/view/114622521/?open_card_kn
227500,"улица 1 Мая, 135а",Челябинск,650,350,Универсальное помещение,https://chelyabinsk.n1.ru/view/114622520/?open_card_kn
150000,"Свердловский тракт, 4а",Челябинск,757,198,Универсальное помещение,https://chelyabinsk.n1.ru/view/113572236/?open_card_kn
250000,"Комсомольский проспект, 118",Челябинск,471,530,Универсальное помещение,https://chelyabinsk.n1.ru/view/113572205/?open_card_kn
70000,"улица Орджоникидзе, 43",Челябинск,503,139,Универсальное помещение,https://chelyabinsk.n1.ru/view/114609121/?open_card_kn
70000,"улица Гвардейская, 8",Челябинск,350,200,Универсальное помещение,https://chelyabinsk.n1.ru/view/114994368/?open_card_kn
167500,"Победы проспект, 382",Челябинск,500,335,Универсальное помещение,https://chelyabinsk.n1.ru/view/115339458/?open_card_kn
171050,"Ленина проспект, 52",Челябинск,550,311,Универсальное помещение,https://chelyabinsk.n1.ru/view/112776282/?open_card_kn
150000,"улица Новая Пикадилли (мкр N4-МалинкиVillage), 35",Челябинск,600,250,Универсальное помещение,https://chelyabinsk.n1.ru/view/112775690/?open_card_kn
720000,"улица Борьбы, 63",Челябинск,400,1800,Универсальное помещение,https://chelyabinsk.n1.ru/view/84213733/?open_card_kn
6750,"улица Физкультурная, 34",Челябинск,450,15,Универсальное помещение,https://chelyabinsk.n1.ru/view/113901295/?open_card_kn
13000,"улица Пети Калмыкова, 10а",Челябинск,764,17,Универсальное помещение,https://chelyabinsk.n1.ru/view/109558036/?open_card_kn
65000,"улица Троицкая, 1",Челябинск,585,111,Универсальное помещение,https://chelyabinsk.n1.ru/view/113552920/?open_card_kn
119000,"улица Веселая (Новосинеглазово), 1",Челябинск,626,190,Универсальное помещение,https://chelyabinsk.n1.ru/view/112749383/?open_card_kn
1000000,"улица Игуменка, 155",Челябинск,574,1740,Универсальное помещение,https://chelyabinsk.n1.ru/view/114981260/?open_card_kn
130000,"улица Харлова, 14",Челябинск,650,200,Универсальное помещение,https://chelyabinsk.n1.ru/view/113894534/?open_card_kn
994000,"улица Свободы, 185",Челябинск,700,1420,Универсальное помещение,https://chelyabinsk.n1.ru/view/113891827/?open_card_kn
276000,"Комсомольский проспект, 145",Челябинск,2000,138,Универсальное помещение,https://chelyabinsk.n1.ru/view/112747538/?open_card_kn
147000,"Комсомольский проспект, 145",Челябинск,2333,63,Универсальное помещение,https://chelyabinsk.n1.ru/view/112747537/?open_card_kn
176500,"улица Первой Пятилетки, 45",Челябинск,500,353,Универсальное помещение,https://chelyabinsk.n1.ru/view/114979958/?open_card_kn
75000,"улица Северная, 52в",Челябинск,750,100,Универсальное помещение,https://chelyabinsk.n1.ru/view/114269751/?open_card_kn
80000,"улица Петра Столыпина, 5",Челябинск,1212,66,Универсальное помещение,https://chelyabinsk.n1.ru/view/75693442/?open_card_kn
120000,"улица Российская, 1в",Челябинск,6666,18,Универсальное помещение,https://chelyabinsk.n1.ru/view/114978639/?open_card_kn
120000,"МОПРа площадь, 10",Челябинск,600,200,Универсальное помещение,https://chelyabinsk.n1.ru/view/115686240/?open_card_kn
126000,"улица 250-летия Челябинска, 27",Челябинск,2800,45,Универсальное помещение,https://chelyabinsk.n1.ru/view/113888818/?open_card_kn
10500,"улица Сормовская, 17",Челябинск,350,30,Универсальное помещение,https://chelyabinsk.n1.ru/view/115681135/?open_card_kn
234400,"Ленина проспект, 30",Челябинск,2000,117,Универсальное помещение,https://chelyabinsk.n1.ru/view/115678888/?open_card_kn
984000,"улица Курчатова, 25",Челябинск,1200,820,Универсальное помещение,https://chelyabinsk.n1.ru/view/115678886/?open_card_kn
66000,"улица Северная, 52в",Челябинск,750,88,Универсальное помещение,https://chelyabinsk.n1.ru/view/114256000/?open_card_kn
224000,"улица Карла Либкнехта, 22",Челябинск,1001,223,Универсальное помещение,https://chelyabinsk.n1.ru/view/115677484/?open_card_kn
300000,"улица Труда, 187",Челябинск,2259,132,Универсальное помещение,https://chelyabinsk.n1.ru/view/115677485/?open_card_kn
40000,"улица Гвардейская, 8",Челябинск,200,200,Универсальное помещение,https://chelyabinsk.n1.ru/view/111291911/?open_card_kn
66000,"улица Автодорожная, 10",Челябинск,500,132,Универсальное помещение,https://chelyabinsk.n1.ru/view/115312680/?open_card_kn
100000,"улица Шершневская, 56а",Челябинск,1111,90,Универсальное помещение,https://chelyabinsk.n1.ru/view/115312678/?open_card_kn
150000,"улица Горького, 64",Челябинск,612,245,Универсальное помещение,https://chelyabinsk.n1.ru/view/115312679/?open_card_kn
857395,"улица Калинина, 7",Челябинск,550,1558,Универсальное помещение,https://chelyabinsk.n1.ru/view/114252786/?open_card_kn
252000,"улица Академика Сахарова, 14",Челябинск,1500,168,Универсальное помещение,https://chelyabinsk.n1.ru/view/114252745/?open_card_kn
639000,"улица Труда, 172",Челябинск,1800,355,Универсальное помещение,https://chelyabinsk.n1.ru/view/115310189/?open_card_kn
150000,"улица 40-летия Победы, 9",Челябинск,2000,75,Универсальное помещение,https://chelyabinsk.n1.ru/view/110385580/?open_card_kn
40650,"Троицкий тракт, 76б",Челябинск,500,81,Универсальное помещение,https://chelyabinsk.n1.ru/view/115661577/?open_card_kn
10650,"Троицкий тракт, 76б",Челябинск,500,21,Универсальное помещение,https://chelyabinsk.n1.ru/view/115661575/?open_card_kn
10700,"Троицкий тракт, 76б",Челябинск,500,21,Универсальное помещение,https://chelyabinsk.n1.ru/view/115661576/?open_card_kn
33000,"Победы проспект, 34а",Челябинск,264,125,Универсальное помещение,https://chelyabinsk.n1.ru/view/114245078/?open_card_kn
292680,"Комсомольский проспект, 69",Челябинск,1200,243,Универсальное помещение,https://chelyabinsk.n1.ru/view/115302136/?open_card_kn
130000,"улица Спортивная, 10",Челябинск,1250,104,Универсальное помещение,https://chelyabinsk.n1.ru/view/113873786/?open_card_kn
67500,"улица Гагарина, 26",Челябинск,1500,45,Универсальное помещение,https://chelyabinsk.n1.ru/view/114236282/?open_card_kn
135000,"улица Гагарина, 26",Челябинск,1500,90,Универсальное помещение,https://chelyabinsk.n1.ru/view/114236283/?open_card_kn
200000,"улица Гагарина, 26",Челябинск,1485,134,Универсальное помещение,https://chelyabinsk.n1.ru/view/114236281/?open_card_kn
112200,"Краснопольский проспект, 13г",Челябинск,600,187,Универсальное помещение,https://chelyabinsk.n1.ru/view/112662134/?open_card_kn
15000,"улица Васенко, 96",Челябинск,1000,15,Универсальное помещение,https://chelyabinsk.n1.ru/view/114588996/?open_card_kn
140000,"улица Репина, 2",Челябинск,414,338,Универсальное помещение,https://chelyabinsk.n1.ru/view/115652700/?open_card_kn
530000,"улица Цвиллинга, 25",Челябинск,1352,392,Универсальное помещение,https://chelyabinsk.n1.ru/view/115296821/?open_card_kn
37500,"Копейское шоссе, 88",Челябинск,63,600,Универсальное помещение,https://chelyabinsk.n1.ru/view/115652460/?open_card_kn
79999,"улица Белорецкая, 60",Челябинск,563,142,Универсальное помещение,https://chelyabinsk.n1.ru/view/114232671/?open_card_kn
125000,"Копейское шоссе, 1г",Челябинск,2358,53,Универсальное помещение,https://chelyabinsk.n1.ru/view/115296619/?open_card_kn
84000,"улица Орджоникидзе, 43",Челябинск,1210,69,Универсальное помещение,https://chelyabinsk.n1.ru/view/113540457/?open_card_kn
122850,"улица Петра Столыпина, 17",Челябинск,1050,117,Универсальное помещение,https://chelyabinsk.n1.ru/view/114228577/?open_card_kn
86250,"улица Потребительская 2-я, 30в",Челябинск,575,150,Универсальное помещение,https://chelyabinsk.n1.ru/view/112080272/?open_card_kn
189999,"улица Университетская Набережная, 68",Челябинск,474,400,Универсальное помещение,https://chelyabinsk.n1.ru/view/114213791/?open_card_kn
110000,"Металлургов шоссе, 84",Челябинск,738,149,Универсальное помещение,https://chelyabinsk.n1.ru/view/114213789/?open_card_kn
19000,"улица Комарова, 39",Челябинск,1266,15,Универсальное помещение,https://chelyabinsk.n1.ru/view/114573650/?open_card_kn
150000,"Ленина проспект, 36",Челябинск,1250,120,Универсальное помещение,https://chelyabinsk.n1.ru/view/114573635/?open_card_kn
311200,"улица Академика Макеева, 36",Челябинск,2000,155,Универсальное помещение,https://chelyabinsk.n1.ru/view/114573595/?open_card_kn
160000,"Комсомольский проспект, 40",Челябинск,941,170,Универсальное помещение,https://chelyabinsk.n1.ru/view/115637014/?open_card_kn
110000,"улица Лесопарковая, 8",Челябинск,1157,95,Универсальное помещение,https://chelyabinsk.n1.ru/view/113524690/?open_card_kn
95000,"Ленина проспект, 64б",Челябинск,1690,56,Универсальное помещение,https://chelyabinsk.n1.ru/view/115635749/?open_card_kn
150000,"Бродокалмакский тракт, 55 ст1",Челябинск,157,954,Универсальное помещение,https://chelyabinsk.n1.ru/view/113523930/?open_card_kn
7812000,"улица Сталеваров, 26",Челябинск,93000,84,Универсальное помещение,https://chelyabinsk.n1.ru/view/113130058/?open_card_kn
70000,"улица Трашутина, 35",Челябинск,921,76,Универсальное помещение,https://chelyabinsk.n1.ru/view/115635007/?open_card_kn
114000,"улица Плеханова, 18",Челябинск,1000,114,Универсальное помещение,https://chelyabinsk.n1.ru/view/112330148/?open_card_kn
175000,"улица Мамина, 7б",Челябинск,751,233,Универсальное помещение,https://chelyabinsk.n1.ru/view/113511721/?open_card_kn
90000,"улица Гагарина, 16",Челябинск,652,138,Универсальное помещение,https://chelyabinsk.n1.ru/view/113116088/?open_card_kn
135000,"улица Дорожная, 4г",Челябинск,150,900,Универсальное помещение,https://chelyabinsk.n1.ru/view/114555760/?open_card_kn
330000,"улица Лермонтова, 30",Челябинск,767,430,Универсальное помещение,https://chelyabinsk.n1.ru/view/114944456/?open_card_kn
65000,"улица Степана Разина, 9",Челябинск,1173,55,Универсальное помещение,https://chelyabinsk.n1.ru/view/114944458/?open_card_kn
260000,"Ленина проспект, 26",Челябинск,918,283,Универсальное помещение,https://chelyabinsk.n1.ru/view/113511361/?open_card_kn
90000,"улица Кирова, 2",Челябинск,1200,75,Универсальное помещение,https://chelyabinsk.n1.ru/view/113511289/?open_card_kn
10000,"Копейское шоссе, 88",Челябинск,37,266,Универсальное помещение,https://chelyabinsk.n1.ru/view/114943689/?open_card_kn
85000,"улица Цвиллинга, 39",Челябинск,298,285,Универсальное помещение,https://chelyabinsk.n1.ru/view/113115103/?open_card_kn
225000,"улица Актюбинская(Колхозный), 28",Челябинск,1000,225,Универсальное помещение,https://chelyabinsk.n1.ru/view/114554163/?open_card_kn
40000,"улица Агалакова, 66а",Челябинск,531,75,Универсальное помещение,https://chelyabinsk.n1.ru/view/97004410/?open_card_kn
782000,"улица Карла Маркса, 131",Челябинск,850,920,Универсальное помещение,https://chelyabinsk.n1.ru/view/115623950/?open_card_kn
83500,"улица Артиллерийская, 124а",Челябинск,500,167,Универсальное помещение,https://chelyabinsk.n1.ru/view/114942301/?open_card_kn
160000,"улица Героев Танкограда, 7",Челябинск,800,200,Универсальное помещение,https://chelyabinsk.n1.ru/view/114942249/?open_card_kn
151340,"Ленина проспект, 4г",Челябинск,1400,108,Универсальное помещение,https://chelyabinsk.n1.ru/view/112058967/?open_card_kn
150000,"улица Танкистов, 177",Челябинск,187,800,Универсальное помещение,https://chelyabinsk.n1.ru/view/113112165/?open_card_kn
30000,"улица Труда, 84",Челябинск,769,39,Универсальное помещение,https://chelyabinsk.n1.ru/view/74917402/?open_card_kn
777400,"улица Свободы, 911а",Челябинск,1300,598,Универсальное помещение,https://chelyabinsk.n1.ru/view/115613866/?open_card_kn
23750,"улица 40-летия Октября, 30б",Челябинск,500,47,Универсальное помещение,https://chelyabinsk.n1.ru/view/114933734/?open_card_kn
234000,"Комсомольский проспект, 83",Челябинск,1300,180,Универсальное помещение,https://chelyabinsk.n1.ru/view/115612843/?open_card_kn
571000,"улица Сталеваров, 5д",Челябинск,500,1142,Универсальное помещение,https://chelyabinsk.n1.ru/view/112309355/?open_card_kn
260000,"улица Сталеваров, 5д",Челябинск,456,570,Универсальное помещение,https://chelyabinsk.n1.ru/view/112309354/?open_card_kn
50000,"улица Доватора, 42",Челябинск,1136,44,Универсальное помещение,https://chelyabinsk.n1.ru/view/113098788/?open_card_kn
70827,"улица Двинская, 8",Челябинск,165,427,Универсальное помещение,https://chelyabinsk.n1.ru/view/115271445/?open_card_kn
67750,"Комсомольский проспект, 82",Челябинск,1254,54,Универсальное помещение,https://chelyabinsk.n1.ru/view/115609216/?open_card_kn
62500,"улица Танкистов, 148",Челябинск,500,125,Универсальное помещение,https://chelyabinsk.n1.ru/view/114541685/?open_card_kn
77000,"улица Лермонтова, 30",Челябинск,757,101,Универсальное помещение,https://chelyabinsk.n1.ru/view/114928228/?open_card_kn
90000,"улица Саратовская, 5",Челябинск,180,500,Универсальное помещение,https://chelyabinsk.n1.ru/view/114540909/?open_card_kn
288000,"улица Лермонтова, 30",Челябинск,400,719,Универсальное помещение,https://chelyabinsk.n1.ru/view/114927703/?open_card_kn
65000,"улица Молодогвардейцев, 62",Челябинск,1083,60,Универсальное помещение,https://chelyabinsk.n1.ru/view/115607304/?open_card_kn
43500,"улица Курчатова, 5в",Челябинск,669,65,Универсальное помещение,https://chelyabinsk.n1.ru/view/114539160/?open_card_kn
20000,"улица Салютная, 23",Челябинск,1000,20,Универсальное помещение,https://chelyabinsk.n1.ru/view/113092958/?open_card_kn
43000,"улица Советская, 67",Челябинск,325,132,Универсальное помещение,https://chelyabinsk.n1.ru/view/114532691/?open_card_kn
75000,"улица Дзержинского, 93",Челябинск,2500,30,Универсальное помещение,https://chelyabinsk.n1.ru/view/113481708/?open_card_kn
107000,"улица Героев Танкограда, 80",Челябинск,1000,107,Универсальное помещение,https://chelyabinsk.n1.ru/view/112295923/?open_card_kn
140000,"улица Салавата Юлаева, 28",Челябинск,818,171,Универсальное помещение,https://chelyabinsk.n1.ru/view/114531415/?open_card_kn
95000,"улица Труда, 172",Челябинск,1900,50,Универсальное помещение,https://chelyabinsk.n1.ru/view/115260617/?open_card_kn
80000,"улица Шота Руставели, 24",Челябинск,1000,80,Универсальное помещение,https://chelyabinsk.n1.ru/view/112263923/?open_card_kn
1600000,"Победы проспект, 292",Челябинск,800,2000,Торговая площадь,https://chelyabinsk.n1.ru/view/109883920/?open_card_kn
250000,"улица Академика Макеева, 6",Челябинск,1000,250,Торговая площадь,https://chelyabinsk.n1.ru/view/111798620/?open_card_kn
199000,"улица Свободы, 93",Челябинск,952,209,Торговая площадь,https://chelyabinsk.n1.ru/view/112825729/?open_card_kn
90000,"улица 60-летия Октября, 6",Челябинск,782,115,Торговая площадь,https://chelyabinsk.n1.ru/view/111770244/?open_card_kn
150000,"улица Красная, 69",Челябинск,429,349,Торговая площадь,https://chelyabinsk.n1.ru/view/108653740/?open_card_kn
158400,"Комсомольский проспект, 143",Челябинск,1200,132,Торговая площадь,https://chelyabinsk.n1.ru/view/108641366/?open_card_kn
463200,"улица Воровского, 41",Челябинск,1200,386,Торговая площадь,https://chelyabinsk.n1.ru/view/108641327/?open_card_kn
154000,"улица Воровского, 41",Челябинск,1400,110,Торговая площадь,https://chelyabinsk.n1.ru/view/108641305/?open_card_kn
125000,"Трактовая, 17б",Челябинск,961,130,Торговая площадь,https://chelyabinsk.n1.ru/view/108641304/?open_card_kn
300000,"улица Героя России Кислова С.А. набережная, 25",Челябинск,1000,300,Торговая площадь,https://chelyabinsk.n1.ru/view/108632886/?open_card_kn
1000000,"улица Героя России Кислова С.А. набережная, 25",Челябинск,2000,500,Торговая площадь,https://chelyabinsk.n1.ru/view/108632887/?open_card_kn
700000,"улица Бейвеля, 6",Челябинск,2023,346,Торговая площадь,https://chelyabinsk.n1.ru/view/115953427/?open_card_kn
69075,"улица Бугурусланская, 64",Челябинск,250,276,Торговая площадь,https://chelyabinsk.n1.ru/view/115771001/?open_card_kn
109200,"улица Чичерина, 25б",Челябинск,650,168,Торговая площадь,https://chelyabinsk.n1.ru/view/115651492/?open_card_kn
700000,"улица Академика Макеева, 6",Челябинск,1000,700,Торговая площадь,https://chelyabinsk.n1.ru/view/111798622/?open_card_kn
59000,"проспект Ленина, 14",Челябинск,655,90,Торговая площадь,https://chelyabinsk.n1.ru/view/108641357/?open_card_kn
77000,"улица Ломоносова, 22",Челябинск,1100,70,Торговая площадь,https://chelyabinsk.n1.ru/view/108632880/?open_card_kn
60000,"улица Жукова, 9",Челябинск,1284,46,Торговая площадь,https://chelyabinsk.n1.ru/view/115603227/?open_card_kn
55000,"улица Чичерина, 27",Челябинск,500,110,Торговая площадь,https://chelyabinsk.n1.ru/view/112292769/?open_card_kn
35000,"Лермонтова переулок, 4",Челябинск,928,37,Торговая площадь,https://chelyabinsk.n1.ru/view/115949845/?open_card_kn
93000,"улица Сталеваров, 26",Челябинск,1107,84,Торговая площадь,https://chelyabinsk.n1.ru/view/113477968/?open_card_kn
171600,"улица Героя России Родионова Е.Н., 19",Челябинск,1300,132,Торговая площадь,https://chelyabinsk.n1.ru/view/113822861/?open_card_kn
150800,"улица Героев Танкограда, 57",Челябинск,1300,116,Торговая площадь,https://chelyabinsk.n1.ru/view/115936287/?open_card_kn
117000,"улица Энгельса, 38",Челябинск,899,130,Торговая площадь,https://chelyabinsk.n1.ru/view/115243325/?open_card_kn
12000,"улица Мамина, 3",Челябинск,1200,10,Торговая площадь,https://chelyabinsk.n1.ru/view/115243324/?open_card_kn
60000,"улица Героев Танкограда, 63а",Челябинск,652,92,Торговая площадь,https://chelyabinsk.n1.ru/view/115934488/?open_card_kn
70000,"улица Гагарина, 30",Челябинск,1489,47,Торговая площадь,https://chelyabinsk.n1.ru/view/115241385/?open_card_kn
40000,"улица Кирова, 6",Челябинск,930,43,Торговая площадь,https://chelyabinsk.n1.ru/view/115588590/?open_card_kn
